\\Hourly Demand Report,,,
\\Created at 2022-01-31 07:30:06,,,
\\For 2021,,,
Date,Hour,Market Demand,Ontario Demand
2021-03-28,11,15762,14862
2021-03-28,12,15440,14777
2021-03-28,13,15413,14589
2021-03-28,14,15485,14442
2021-03-28,15,15875,14508
2021-03-28,16,16219,14904
2021-03-28,17,16854,15564
2021-03-28,18,16714,15527
2021-03-28,19,16540,15573
2021-03-28,20,16523,15485
2021-03-28,21,16215,14986
2021-03-28,22,15478,14200
2021-03-28,23,14854,13472
2021-03-28,24,14374,12910
2021-03-29,1,14122,12630
2021-03-29,2,13765,12549
2021-03-29,3,13678,12542
2021-03-29,4,14001,12891
2021-03-29,5,14696,13555
2021-03-29,6,15932,14805
2021-03-29,7,17354,16246
2021-03-29,8,17296,16470
2021-03-29,9,16307,15883
2021-03-29,10,15849,15241
2021-03-29,11,15956,14963
2021-03-29,12,16129,14825
2021-03-29,13,15471,14530
2021-03-29,14,15389,14188
2021-03-29,15,15163,14103
2021-03-29,16,15464,14440
2021-03-29,17,16115,15110
2021-03-29,18,16628,15464
2021-03-29,19,16968,15973
2021-03-29,20,17645,16125
2021-03-29,21,16956,15696
2021-03-29,22,16150,14836
2021-03-29,23,15296,13953
2021-03-29,24,14665,13124
2021-03-30,1,14476,12765
2021-03-30,2,13951,12433
2021-03-30,3,14441,12564
2021-03-30,4,14412,12643
2021-03-30,5,15038,13180
2021-03-30,6,16089,14408
2021-03-30,7,17030,15339
2021-03-30,8,16806,15333
2021-03-30,9,16071,14612
2021-03-30,10,15801,14125
2021-03-30,11,15819,13872
2021-03-30,12,15627,13693
2021-03-30,13,15481,13488
2021-03-30,14,15265,13415
2021-03-30,15,15336,13501
2021-03-30,16,15681,13947
2021-03-30,17,16288,14647
2021-03-30,18,16438,14977
2021-03-30,19,16941,15302
2021-03-30,20,17043,15557
2021-03-30,21,16527,15008
2021-03-30,22,15645,14028
2021-03-30,23,14347,12926
2021-03-30,24,13837,12381
2021-03-31,1,13521,12105
2021-03-31,2,13319,11859
2021-03-31,3,13148,11733
2021-03-31,4,13306,11810
2021-03-31,5,13896,12398
2021-03-31,6,14833,13508
2021-03-31,7,16319,14915
2021-03-31,8,17089,15788
2021-03-31,9,16511,15842
2021-03-31,10,16111,15555
2021-03-31,11,16183,15538
2021-03-31,12,16545,15531
2021-03-31,13,16322,15324
2021-03-31,14,16120,15094
2021-03-31,15,16067,14932
2021-03-31,16,16116,15024
2021-03-31,17,16767,15584
2021-03-31,18,16731,15716
2021-03-31,19,16946,16096
2021-03-31,20,17496,16265
2021-03-31,21,16989,15615
2021-03-31,22,16482,14917
2021-03-31,23,15115,13941
2021-03-31,24,14738,13265
2021-04-01,1,14247,12795
2021-04-01,2,14358,12594
2021-04-01,3,14527,12590
2021-04-01,4,14790,12737
2021-04-01,5,14879,13356
2021-04-01,6,16027,14614
2021-04-01,7,16869,15630
2021-04-01,8,17578,16057
2021-04-01,9,17516,15937
2021-04-01,10,17192,15535
2021-04-01,11,17459,15561
2021-04-01,12,17007,15172
2021-04-01,13,16426,14673
2021-04-01,14,16185,14579
2021-04-01,15,16564,14539
2021-04-01,16,16668,14686
2021-04-01,17,17257,15373
2021-04-01,18,17460,15730
2021-04-01,19,17886,16157
2021-04-01,20,18127,16486
2021-04-01,21,17800,16103
2021-04-01,22,17054,15553
2021-04-01,23,16315,14638
2021-04-01,24,15486,13829
2021-04-02,1,14816,13230
2021-04-02,2,14659,12965
2021-04-02,3,14602,13056
2021-04-02,4,14523,13108
2021-04-02,5,14706,13318
2021-04-02,6,15286,13982
2021-04-02,7,15756,14211
2021-04-02,8,15498,14101
2021-04-02,9,15060,13467
2021-04-02,10,14677,13123
2021-04-02,11,14761,13180
2021-04-02,12,15139,13367
2021-04-02,13,14523,13018
2021-04-02,14,14218,12784
2021-04-02,15,13966,12572
2021-04-02,16,14292,13020
2021-04-02,17,15098,13819
2021-04-02,18,15704,14358
2021-04-02,19,16264,14911
2021-04-02,20,16959,15376
2021-04-02,21,16406,15094
2021-04-02,22,15667,14452
2021-04-02,23,14826,13673
2021-04-02,24,14266,13042
2021-04-03,1,13982,12716
2021-04-03,2,13725,12432
2021-04-03,3,14004,12443
2021-04-03,4,13864,12519
2021-04-03,5,14226,12729
2021-04-03,6,14683,13201
2021-04-03,7,14787,13491
2021-04-03,8,14998,13578
2021-04-03,9,15077,13595
2021-04-03,10,15235,13489
2021-04-03,11,14930,13190
2021-04-03,12,14847,13088
2021-04-03,13,14869,13064
2021-04-03,14,14523,12713
2021-04-03,15,14785,12858
2021-04-03,16,15650,13726
2021-04-03,17,16436,14723
2021-04-03,18,16420,14916
2021-04-03,19,16486,14970
2021-04-03,20,16504,14972
2021-04-03,21,15633,14377
2021-04-03,22,15548,13917
2021-04-03,23,14937,13289
2021-04-03,24,14406,12807
2021-04-04,1,13702,12237
2021-04-04,2,13487,12035
2021-04-04,3,13466,11901
2021-04-04,4,13519,11907
2021-04-04,5,13686,12091
2021-04-04,6,14304,12765
2021-04-04,7,14359,12966
2021-04-04,8,14548,13068
2021-04-04,9,14264,13008
2021-04-04,10,13953,12570
2021-04-04,11,13811,12375
2021-04-04,12,13831,12288
2021-04-04,13,13541,12031
2021-04-04,14,13341,11884
2021-04-04,15,13579,12060
2021-04-04,16,13932,12498
2021-04-04,17,14638,13206
2021-04-04,18,14943,13586
2021-04-04,19,15270,13940
2021-04-04,20,15558,14282
2021-04-04,21,15445,14091
2021-04-04,22,14975,13646
2021-04-04,23,14129,12842
2021-04-04,24,13691,12270
2021-04-05,1,13409,11973
2021-04-05,2,13391,11793
2021-04-05,3,13436,11757
2021-04-05,4,13517,11920
2021-04-05,5,14104,12313
2021-04-05,6,14989,13249
2021-04-05,7,15496,13979
2021-04-05,8,16020,14251
2021-04-05,9,16094,14187
2021-04-05,10,15978,14049
2021-04-05,11,15788,14007
2021-04-05,12,16014,14226
2021-04-05,13,15750,14353
2021-04-05,14,15744,14043
2021-04-05,15,15586,13945
2021-04-05,16,15750,14306
2021-04-05,17,16341,14938
2021-04-05,18,16678,15085
2021-04-05,19,16742,15376
2021-04-05,20,16801,15557
2021-04-05,21,16205,14968
2021-04-05,22,15634,14047
2021-04-05,23,14718,13136
2021-04-05,24,14257,12571
2021-04-06,1,14032,12166
2021-04-06,2,14073,12011
2021-04-06,3,14306,12063
2021-04-06,4,14258,12055
2021-04-06,5,14577,12588
2021-04-06,6,15290,13703
2021-04-06,7,16074,14484
2021-04-06,8,16256,14540
2021-04-06,9,16450,14447
2021-04-06,10,15937,13852
2021-04-06,11,15534,13596
2021-04-06,12,15912,13644
2021-04-06,13,15635,13427
2021-04-06,14,15602,13512
2021-04-06,15,15771,13743
2021-04-06,16,16358,14338
2021-04-06,17,16842,14984
2021-04-06,18,16860,15197
2021-04-06,19,16996,15429
2021-04-06,20,16998,15450
2021-04-06,21,16375,14815
2021-04-06,22,15717,14029
2021-04-06,23,15186,13214
2021-04-06,24,14750,12532
2021-04-07,1,14090,12076
2021-04-07,2,13819,11820
2021-04-07,3,13565,11760
2021-04-07,4,13859,11920
2021-04-07,5,14477,12476
2021-04-07,6,15258,13601
2021-04-07,7,15781,14357
2021-04-07,8,16206,14736
2021-04-07,9,16169,14568
2021-04-07,10,15676,13865
2021-04-07,11,15248,13478
2021-04-07,12,15240,13468
2021-04-07,13,15216,13331
2021-04-07,14,15069,13172
2021-04-07,15,15217,13181
2021-04-07,16,15488,13470
2021-04-07,17,15891,14079
2021-04-07,18,15946,14249
2021-04-07,19,16083,14518
2021-04-07,20,16371,14767
2021-04-07,21,15904,14149
2021-04-07,22,15121,13304
2021-04-07,23,14187,12393
2021-04-07,24,14086,11892
2021-04-08,1,13576,11497
2021-04-08,2,13307,11289
2021-04-08,3,13256,11257
2021-04-08,4,13461,11452
2021-04-08,5,13760,11940
2021-04-08,6,14754,12944
2021-04-08,7,15437,13601
2021-04-08,8,15849,14024
2021-04-08,9,16018,13980
2021-04-08,10,15580,13614
2021-04-08,11,15507,13560
2021-04-08,12,15364,13575
2021-04-08,13,15010,13215
2021-04-08,14,14977,13096
2021-04-08,15,15208,13268
2021-04-08,16,15108,13548
2021-04-08,17,16092,14252
2021-04-08,18,16405,14577
2021-04-08,19,16794,14885
2021-04-08,20,17057,15161
2021-04-08,21,16276,14337
2021-04-08,22,15391,13321
2021-04-08,23,14743,12421
2021-04-08,24,13838,11869
2021-04-09,1,13678,11465
2021-04-09,2,13570,11391
2021-04-09,3,13281,11231
2021-04-09,4,13240,11182
2021-04-09,5,13605,11614
2021-04-09,6,14622,12612
2021-04-09,7,15258,13588
2021-04-09,8,16186,14311
2021-04-09,9,16388,14369
2021-04-09,10,16302,14129
2021-04-09,11,16148,14043
2021-04-09,12,15945,14040
2021-04-09,13,16022,14125
2021-04-09,14,15719,13884
2021-04-09,15,15620,13737
2021-04-09,16,15762,13796
2021-04-09,17,16305,14186
2021-04-09,18,16365,14201
2021-04-09,19,16567,14374
2021-04-09,20,16653,14484
2021-04-09,21,16207,13980
2021-04-09,22,15714,13157
2021-04-09,23,14832,12327
2021-04-09,24,14159,11573
2021-04-10,1,13732,11134
2021-04-10,2,13422,10994
2021-04-10,3,13225,10995
2021-04-10,4,13178,10976
2021-04-10,5,13368,11141
2021-04-10,6,14093,11776
2021-04-10,7,14083,11892
2021-04-10,8,14188,12238
2021-04-10,9,14231,12501
2021-04-10,10,14272,12448
2021-04-10,11,14645,12456
2021-04-10,12,14785,12481
2021-04-10,13,14733,12283
2021-04-10,14,14544,12156
2021-04-10,15,14667,12425
2021-04-10,16,15242,12802
2021-04-10,17,15680,13395
2021-04-10,18,16185,13615
2021-04-10,19,16329,13718
2021-04-10,20,16458,13854
2021-04-10,21,15407,13258
2021-04-10,22,15068,12660
2021-04-10,23,14241,11848
2021-04-10,24,13589,11248
2021-04-11,1,13068,10800
2021-04-11,2,12862,10593
2021-04-11,3,12569,10498
2021-04-11,4,12700,10513
2021-04-11,5,13005,10625
2021-04-11,6,13053,10864
2021-04-11,7,13436,11247
2021-04-11,8,13816,11846
2021-04-11,9,14699,12594
2021-04-11,10,15013,13106
2021-04-11,11,15551,13337
2021-04-11,12,15414,13437
2021-04-11,13,15341,13347
2021-04-11,14,15367,13238
2021-04-11,15,15488,13389
2021-04-11,16,15851,13797
2021-04-11,17,16711,14552
2021-04-11,18,16583,14665
2021-04-11,19,16512,14552
2021-04-11,20,15921,14381
2021-04-11,21,15561,13741
2021-04-11,22,15151,13077
2021-04-11,23,14737,12338
2021-04-11,24,13928,11777
2021-04-12,1,13542,11513
2021-04-12,2,13396,11266
2021-04-12,3,13537,11359
2021-04-12,4,13418,11501
2021-04-12,5,13716,11799
2021-04-12,6,14604,13010
2021-04-12,7,14833,13812
2021-04-12,8,15541,14539
2021-04-12,9,16409,15079
2021-04-12,10,16561,15335
2021-04-12,11,17108,15468
2021-04-12,12,16860,15392
2021-04-12,13,16586,15039
2021-04-12,14,16478,14833
2021-04-12,15,16568,14840
2021-04-12,16,16897,15015
2021-04-12,17,17423,15499
2021-04-12,18,17350,15553
2021-04-12,19,17234,15587
2021-04-12,20,17076,15572
2021-04-12,21,16104,14764
2021-04-12,22,15441,13911
2021-04-12,23,15061,13106
2021-04-12,24,14911,12609
2021-04-13,1,14329,12003
2021-04-13,2,13905,11789
2021-04-13,3,13667,11772
2021-04-13,4,14057,11917
2021-04-13,5,14504,12305
2021-04-13,6,15157,13296
2021-04-13,7,15441,14131
2021-04-13,8,16133,14705
2021-04-13,9,15968,14482
2021-04-13,10,16335,14332
2021-04-13,11,16509,14510
2021-04-13,12,16103,14294
2021-04-13,13,15565,13831
2021-04-13,14,15505,13569
2021-04-13,15,15455,13599
2021-04-13,16,15736,13804
2021-04-13,17,16261,14340
2021-04-13,18,16429,14611
2021-04-13,19,16732,14944
2021-04-13,20,16915,15242
2021-04-13,21,16319,14662
2021-04-13,22,15423,13804
2021-04-13,23,14561,12995
2021-04-13,24,14174,12170
2021-04-14,1,13628,11727
2021-04-14,2,13514,11594
2021-04-14,3,13443,11680
2021-04-14,4,13644,11959
2021-04-14,5,14549,12447
2021-04-14,6,15039,13434
2021-04-14,7,15567,14157
2021-04-14,8,15741,14444
2021-04-14,9,15374,14076
2021-04-14,10,14959,13370
2021-04-14,11,14833,13205
2021-04-14,12,15017,13246
2021-04-14,13,14825,13282
2021-04-14,14,14729,13100
2021-04-14,15,14782,13319
2021-04-14,16,15467,13770
2021-04-14,17,16321,14650
2021-04-14,18,16034,14662
2021-04-14,19,16112,14770
2021-04-14,20,16258,14998
2021-04-14,21,15731,14529
2021-04-14,22,15251,13769
2021-04-14,23,14366,13025
2021-04-14,24,14522,12622
2021-04-15,1,14290,12297
2021-04-15,2,14066,12128
2021-04-15,3,13949,12042
2021-04-15,4,13928,12140
2021-04-15,5,14286,12523
2021-04-15,6,14826,13338
2021-04-15,7,15871,14302
2021-04-15,8,16481,14902
2021-04-15,9,16850,15335
2021-04-15,10,17098,15388
2021-04-15,11,17051,15409
2021-04-15,12,17147,15509
2021-04-15,13,16622,15207
2021-04-15,14,16370,14923
2021-04-15,15,16291,14937
2021-04-15,16,16512,15117
2021-04-15,17,17057,15554
2021-04-15,18,16919,15538
2021-04-15,19,17215,15714
2021-04-15,20,17305,15775
2021-04-15,21,16723,15079
2021-04-15,22,15719,14237
2021-04-15,23,14721,13345
2021-04-15,24,14599,12631
2021-04-16,1,13857,12198
2021-04-16,2,13742,11904
2021-04-16,3,13778,11846
2021-04-16,4,13989,12012
2021-04-16,5,14688,12585
2021-04-16,6,15636,13566
2021-04-16,7,15980,14246
2021-04-16,8,16659,14934
2021-04-16,9,17053,15191
2021-04-16,10,17013,15223
2021-04-16,11,16891,15206
2021-04-16,12,17076,15061
2021-04-16,13,17004,15005
2021-04-16,14,16853,14898
2021-04-16,15,16695,14790
2021-04-16,16,16815,15074
2021-04-16,17,17360,15551
2021-04-16,18,17322,15629
2021-04-16,19,17432,15778
2021-04-16,20,17281,15811
2021-04-16,21,16626,15144
2021-04-16,22,15886,14338
2021-04-16,23,14853,13292
2021-04-16,24,14576,12573
2021-04-17,1,13933,12131
2021-04-17,2,13968,11910
2021-04-17,3,13769,11843
2021-04-17,4,14036,11924
2021-04-17,5,14121,12030
2021-04-17,6,14594,12442
2021-04-17,7,14530,12968
2021-04-17,8,15075,13565
2021-04-17,9,15184,13701
2021-04-17,10,15077,13558
2021-04-17,11,15398,13685
2021-04-17,12,15077,13608
2021-04-17,13,14839,13305
2021-04-17,14,14385,13020
2021-04-17,15,14376,12927
2021-04-17,16,14677,13142
2021-04-17,17,15446,13729
2021-04-17,18,15745,14031
2021-04-17,19,15758,14167
2021-04-17,20,15916,14350
2021-04-17,21,15514,13988
2021-04-17,22,14963,13396
2021-04-17,23,14346,12599
2021-04-17,24,13760,12029
2021-04-18,1,13592,11619
2021-04-18,2,13288,11433
2021-04-18,3,13194,11354
2021-04-18,4,13191,11406
2021-04-18,5,13458,11667
2021-04-18,6,13764,11997
2021-04-18,7,13754,12219
2021-04-18,8,14094,12590
2021-04-18,9,14089,12621
2021-04-18,10,14134,12427
2021-04-18,11,14075,12308
2021-04-18,12,14210,12504
2021-04-18,13,13875,12483
2021-04-18,14,14014,12506
2021-04-18,15,14157,12537
2021-04-18,16,14704,13133
2021-04-18,17,15462,13922
2021-04-18,18,15774,14118
2021-04-18,19,15677,14087
2021-04-18,20,15892,14254
2021-04-18,21,15503,13888
2021-04-18,22,14852,13310
2021-04-18,23,14099,12596
2021-04-18,24,13676,11999
2021-04-19,1,13310,11602
2021-04-19,2,13418,11455
2021-04-19,3,13351,11408
2021-04-19,4,13985,11939
2021-04-19,5,14246,12248
2021-04-19,6,14936,13331
2021-04-19,7,15404,14010
2021-04-19,8,15979,14199
2021-04-19,9,15724,13998
2021-04-19,10,15191,13435
2021-04-19,11,15353,13289
2021-04-19,12,15516,13340
2021-04-19,13,15777,13349
2021-04-19,14,15880,13487
2021-04-19,15,16068,13519
2021-04-19,16,16686,14051
2021-04-19,17,17141,14793
2021-04-19,18,17154,14947
2021-04-19,19,17085,15059
2021-04-19,20,17244,15302
2021-04-19,21,16635,14837
2021-04-19,22,15915,13955
2021-04-19,23,15194,12926
2021-04-19,24,14817,12474
2021-04-20,1,14282,12131
2021-04-20,2,13735,11847
2021-04-20,3,13749,11819
2021-04-20,4,13985,11970
2021-04-20,5,14361,12394
2021-04-20,6,15619,13514
2021-04-20,7,16279,14438
2021-04-20,8,16980,15156
2021-04-20,9,16620,14851
2021-04-20,10,16698,14961
2021-04-20,11,16968,15173
2021-04-20,12,17230,15307
2021-04-20,13,17150,15230
2021-04-20,14,16880,15044
2021-04-20,15,17156,15391
2021-04-20,16,17388,15983
2021-04-20,17,17976,16592
2021-04-20,18,18074,16644
2021-04-20,19,17522,16320
2021-04-20,20,17632,16330
2021-04-20,21,17060,15670
2021-04-20,22,16097,14755
2021-04-20,23,15459,13860
2021-04-20,24,14888,13349
2021-04-21,1,14905,12977
2021-04-21,2,14918,12867
2021-04-21,3,15000,12837
2021-04-21,4,15135,12998
2021-04-21,5,15453,13554
2021-04-21,6,15921,14520
2021-04-21,7,16439,15262
2021-04-21,8,17327,16031
2021-04-21,9,17399,16162
2021-04-21,10,17682,16132
2021-04-21,11,17629,16008
2021-04-21,12,17215,15769
2021-04-21,13,16881,15377
2021-04-21,14,16347,15078
2021-04-21,15,16298,14889
2021-04-21,16,16879,15151
2021-04-21,17,17817,15973
2021-04-21,18,17688,16017
2021-04-21,19,17741,16229
2021-04-21,20,17781,16552
2021-04-21,21,17534,16173
2021-04-21,22,16843,15212
2021-04-21,23,15761,14292
2021-04-21,24,15338,13672
2021-04-22,1,15098,13156
2021-04-22,2,14919,12909
2021-04-22,3,14758,12875
2021-04-22,4,15277,12967
2021-04-22,5,15376,13309
2021-04-22,6,15890,14304
2021-04-22,7,16712,15203
2021-04-22,8,17185,15806
2021-04-22,9,17089,15442
2021-04-22,10,16429,14747
2021-04-22,11,16888,14997
2021-04-22,12,16958,14968
2021-04-22,13,16946,14765
2021-04-22,14,16473,14460
2021-04-22,15,16754,14615
2021-04-22,16,16914,14899
2021-04-22,17,17639,15551
2021-04-22,18,17511,15444
2021-04-22,19,17624,15836
2021-04-22,20,18125,16401
2021-04-22,21,16594,15842
2021-04-22,22,16193,14745
2021-04-22,23,15133,13879
2021-04-22,24,14866,13227
2021-04-23,1,14892,12810
2021-04-23,2,14733,12619
2021-04-23,3,14768,12560
2021-04-23,4,14962,12718
2021-04-23,5,15254,13230
2021-04-23,6,15945,14334
2021-04-23,7,16290,14608
2021-04-23,8,16103,14478
2021-04-23,9,15840,14035
2021-04-23,10,15680,13645
2021-04-23,11,15841,13484
2021-04-23,12,15983,13508
2021-04-23,13,15496,13047
2021-04-23,14,15044,12713
2021-04-23,15,15019,12578
2021-04-23,16,15456,12927
2021-04-23,17,16032,13593
2021-04-23,18,16218,14002
2021-04-23,19,16479,14340
2021-04-23,20,16627,14566
2021-04-23,21,16079,14443
2021-04-23,22,15365,13526
2021-04-23,23,15105,12797
2021-04-23,24,14546,12068
2021-04-24,1,14112,11715
2021-04-24,2,14041,11560
2021-04-24,3,13770,11473
2021-04-24,4,13870,11689
2021-04-24,5,14048,11837
2021-04-24,6,14078,12164
2021-04-24,7,14316,12550
2021-04-24,8,14353,12699
2021-04-24,9,14425,12748
2021-04-24,10,14371,12518
2021-04-24,11,14234,12330
2021-04-24,12,14243,12424
2021-04-24,13,14212,12379
2021-04-24,14,14231,12444
2021-04-24,15,14325,12581
2021-04-24,16,14868,13092
2021-04-24,17,15093,13548
2021-04-24,18,15457,13909
2021-04-24,19,15544,13981
2021-04-24,20,15532,13863
2021-04-24,21,15113,13687
2021-04-24,22,14862,13091
2021-04-24,23,14341,12345
2021-04-24,24,13866,11747
2021-04-25,1,13519,11312
2021-04-25,2,13530,11112
2021-04-25,3,13235,10954
2021-04-25,4,13450,11063
2021-04-25,5,13486,11221
2021-04-25,6,13615,11362
2021-04-25,7,14262,11720
2021-04-25,8,14921,12267
2021-04-25,9,15464,12726
2021-04-25,10,15774,13010
2021-04-25,11,16060,13131
2021-04-25,12,16049,13088
2021-04-25,13,15763,12785
2021-04-25,14,15690,12665
2021-04-25,15,15703,12831
2021-04-25,16,15897,13193
2021-04-25,17,16305,13856
2021-04-25,18,16369,14243
2021-04-25,19,16645,14474
2021-04-25,20,16761,14929
2021-04-25,21,16253,14655
2021-04-25,22,15833,14191
2021-04-25,23,15193,13306
2021-04-25,24,14431,12584
2021-04-26,1,14444,12368
2021-04-26,2,14310,12274
2021-04-26,3,14359,12318
2021-04-26,4,14400,12546
2021-04-26,5,15100,13126
2021-04-26,6,15347,13767
2021-04-26,7,16173,14556
2021-04-26,8,16214,14805
2021-04-26,9,16068,14552
2021-04-26,10,15561,13997
2021-04-26,11,15890,13941
2021-04-26,12,15989,14185
2021-04-26,13,15998,13903
2021-04-26,14,15724,13634
2021-04-26,15,15631,13753
2021-04-26,16,15892,14134
2021-04-26,17,16612,14880
2021-04-26,18,16826,15113
2021-04-26,19,16868,15274
2021-04-26,20,16976,15368
2021-04-26,21,16626,14908
2021-04-26,22,16078,14196
2021-04-26,23,15605,13334
2021-04-26,24,15496,12761
2021-04-27,1,15196,12417
2021-04-27,2,15004,12055
2021-04-27,3,14823,11882
2021-04-27,4,14887,12011
2021-04-27,5,15519,12674
2021-04-27,6,15862,13575
2021-04-27,7,16647,14416
2021-04-27,8,16867,14856
2021-04-27,9,16588,14836
2021-04-27,10,16208,14501
2021-04-27,11,16159,14107
2021-04-27,12,15639,13806
2021-04-27,13,15214,13439
2021-04-27,14,14911,13315
2021-04-27,15,15031,13415
2021-04-27,16,15310,13792
2021-04-27,17,16082,14464
2021-04-27,18,16347,14812
2021-04-27,19,16734,15116
2021-04-27,20,16943,15202
2021-04-27,21,16217,14643
2021-04-27,22,15270,13761
2021-04-27,23,14846,12750
2021-04-27,24,14925,12202
2021-04-28,1,14483,11939
2021-04-28,2,14135,11673
2021-04-28,3,13929,11553
2021-04-28,4,14194,11642
2021-04-28,5,14584,12131
2021-04-28,6,15026,12954
2021-04-28,7,15246,13527
2021-04-28,8,15846,14095
2021-04-28,9,16332,14509
2021-04-28,10,16640,14725
2021-04-28,11,17010,15228
2021-04-28,12,16956,15453
2021-04-28,13,16453,14927
2021-04-28,14,15682,14274
2021-04-28,15,15577,14189
2021-04-28,16,15931,14526
2021-04-28,17,16726,15121
2021-04-28,18,16991,15250
2021-04-28,19,16726,15187
2021-04-28,20,16674,15263
2021-04-28,21,16209,14762
2021-04-28,22,15451,13893
2021-04-28,23,14856,13046
2021-04-28,24,14204,12369
2021-04-29,1,13914,12047
2021-04-29,2,13908,11882
2021-04-29,3,13886,11819
2021-04-29,4,14065,11917
2021-04-29,5,14250,12376
2021-04-29,6,14692,13265
2021-04-29,7,15355,13992
2021-04-29,8,16530,14984
2021-04-29,9,16459,15048
2021-04-29,10,16548,15225
2021-04-29,11,16819,15501
2021-04-29,12,16699,15381
2021-04-29,13,16549,15189
2021-04-29,14,16426,15081
2021-04-29,15,16523,15149
2021-04-29,16,16688,15310
2021-04-29,17,16821,15483
2021-04-29,18,16828,15474
2021-04-29,19,16768,15488
2021-04-29,20,16689,15405
2021-04-29,21,16084,14677
2021-04-29,22,15275,13778
2021-04-29,23,14757,12796
2021-04-29,24,14353,12116
2021-04-30,1,13819,11757
2021-04-30,2,13380,11545
2021-04-30,3,13227,11429
2021-04-30,4,13792,11545
2021-04-30,5,13781,11880
2021-04-30,6,15193,12775
2021-04-30,7,16034,13724
2021-04-30,8,16700,14381
2021-04-30,9,16869,14401
2021-04-30,10,16798,14400
2021-04-30,11,16940,14495
2021-04-30,12,16840,14463
2021-04-30,13,16499,14041
2021-04-30,14,16156,13740
2021-04-30,15,16595,13923
2021-04-30,16,16978,14150
2021-04-30,17,17115,14344
2021-04-30,18,16938,14421
2021-04-30,19,17274,14544
2021-04-30,20,17217,14919
2021-04-30,21,16806,14659
2021-04-30,22,16371,13920
2021-04-30,23,15810,13149
2021-04-30,24,14813,12501
2021-05-01,1,14622,12208
2021-05-01,2,14450,11992
2021-05-01,3,14320,11942
2021-05-01,4,14404,12073
2021-05-01,5,14359,12319
2021-05-01,6,14396,12559
2021-05-01,7,14536,12933
2021-05-01,8,14721,12915
2021-05-01,9,15064,12818
2021-05-01,10,15269,12624
2021-05-01,11,15290,12724
2021-05-01,12,15148,12591
2021-05-01,13,14839,12354
2021-05-01,14,14444,12132
2021-05-01,15,14275,11989
2021-05-01,16,15021,12669
2021-05-01,17,16245,13696
2021-05-01,18,16637,14121
2021-05-01,19,16902,14251
2021-05-01,20,16895,14137
2021-05-01,21,16168,13584
2021-05-01,22,15908,13095
2021-05-01,23,15096,12324
2021-05-01,24,14051,11693
2021-05-02,1,13718,11324
2021-05-02,2,13572,11049
2021-05-02,3,13283,11122
2021-05-02,4,13261,11050
2021-05-02,5,13253,11212
2021-05-02,6,13414,11218
2021-05-02,7,13556,11541
2021-05-02,8,14446,12217
2021-05-02,9,14929,12826
2021-05-02,10,15017,12917
2021-05-02,11,15032,13005
2021-05-02,12,15211,13002
2021-05-02,13,14883,12575
2021-05-02,14,14576,12264
2021-05-02,15,14908,12364
2021-05-02,16,15187,12724
2021-05-02,17,15563,13486
2021-05-02,18,15621,13745
2021-05-02,19,15608,13759
2021-05-02,20,16199,14017
2021-05-02,21,16025,13641
2021-05-02,22,15862,13087
2021-05-02,23,14768,12266
2021-05-02,24,14219,11678
2021-05-03,1,13759,11260
2021-05-03,2,13770,11044
2021-05-03,3,13604,10984
2021-05-03,4,13954,11081
2021-05-03,5,14406,11668
2021-05-03,6,14432,12577
2021-05-03,7,15187,13495
2021-05-03,8,16158,14463
2021-05-03,9,16740,14804
2021-05-03,10,16723,14826
2021-05-03,11,16504,14962
2021-05-03,12,16910,15299
2021-05-03,13,16788,14982
2021-05-03,14,16386,14802
2021-05-03,15,16372,14982
2021-05-03,16,16580,15354
2021-05-03,17,17164,15882
2021-05-03,18,16920,15646
2021-05-03,19,16695,15406
2021-05-03,20,16568,15379
2021-05-03,21,15841,14511
2021-05-03,22,15084,13817
2021-05-03,23,14650,12947
2021-05-03,24,14798,12440
2021-05-04,1,14183,11962
2021-05-04,2,14072,11935
2021-05-04,3,14039,11829
2021-05-04,4,13726,11870
2021-05-04,5,14030,12183
2021-05-04,6,14442,12984
2021-05-04,7,15386,14002
2021-05-04,8,16340,14786
2021-05-04,9,16709,15057
2021-05-04,10,16890,15131
2021-05-04,11,17143,15196
2021-05-04,12,16879,15149
2021-05-04,13,16837,15136
2021-05-04,14,16778,15053
2021-05-04,15,16499,14754
2021-05-04,16,16604,15084
2021-05-04,17,16975,15544
2021-05-04,18,16563,15031
2021-05-04,19,16326,14692
2021-05-04,20,16581,15091
2021-05-04,21,16126,14593
2021-05-04,22,15542,13788
2021-05-04,23,14920,12981
2021-05-04,24,14525,12381
2021-05-05,1,14128,12023
2021-05-05,2,13824,11780
2021-05-05,3,14168,11726
2021-05-05,4,14036,11784
2021-05-05,5,14595,12254
2021-05-05,6,15076,13105
2021-05-05,7,15553,13958
2021-05-05,8,16427,14617
2021-05-05,9,16936,14846
2021-05-05,10,16659,14739
2021-05-05,11,16783,14743
2021-05-05,12,16715,14707
2021-05-05,13,16267,14492
2021-05-05,14,15689,14202
2021-05-05,15,15880,14204
2021-05-05,16,16156,14460
2021-05-05,17,16543,14852
2021-05-05,18,16433,14961
2021-05-05,19,16512,15135
2021-05-05,20,16928,15450
2021-05-05,21,16594,15132
2021-05-05,22,15706,14244
2021-05-05,23,14577,13294
2021-05-05,24,14518,12563
2021-05-06,1,14059,12223
2021-05-06,2,13876,11999
