\\Hourly Demand Report,,,
\\Created at 2021-01-31 07:30:13,,,
\\For 2020,,,
Date,Hour,Market Demand,Ontario Demand
2020-03-24,6,16372,14223
2020-03-24,7,17288,15157
2020-03-24,8,17682,15476
2020-03-24,9,17461,15639
2020-03-24,10,17715,15554
2020-03-24,11,17492,15353
2020-03-24,12,17421,15274
2020-03-24,13,17191,15051
2020-03-24,14,16682,14852
2020-03-24,15,16225,14536
2020-03-24,16,16370,14674
2020-03-24,17,17384,15295
2020-03-24,18,17724,15570
2020-03-24,19,17931,15921
2020-03-24,20,17999,16047
2020-03-24,21,17456,15398
2020-03-24,22,16637,14515
2020-03-24,23,15874,13649
2020-03-24,24,15673,13132
2020-03-25,1,15120,12635
2020-03-25,2,14868,12466
2020-03-25,3,14882,12579
2020-03-25,4,15099,12671
2020-03-25,5,15431,13072
2020-03-25,6,16090,13793
2020-03-25,7,16741,14631
2020-03-25,8,17029,14815
2020-03-25,9,16892,14724
2020-03-25,10,16803,14600
2020-03-25,11,16916,14642
2020-03-25,12,16877,14621
2020-03-25,13,16896,14535
2020-03-25,14,16463,14402
2020-03-25,15,16343,14313
2020-03-25,16,16486,14431
2020-03-25,17,17195,14972
2020-03-25,18,17506,15152
2020-03-25,19,17791,15507
2020-03-25,20,17977,15869
2020-03-25,21,16896,15077
2020-03-25,22,16006,14134
2020-03-25,23,15265,13335
2020-03-25,24,15280,12699
2020-03-26,1,15432,12317
2020-03-26,2,15212,12136
2020-03-26,3,15261,12024
2020-03-26,4,15368,12031
2020-03-26,5,15372,12276
2020-03-26,6,15755,13087
2020-03-26,7,16668,13907
2020-03-26,8,17144,14171
2020-03-26,9,17013,14071
2020-03-26,10,17132,13990
2020-03-26,11,17477,14262
2020-03-26,12,17916,14721
2020-03-26,13,17491,14785
2020-03-26,14,17170,14699
2020-03-26,15,17278,14999
2020-03-26,16,17742,15533
2020-03-26,17,18351,16051
2020-03-26,18,17722,15658
2020-03-26,19,17659,15689
2020-03-26,20,17398,15667
2020-03-26,21,17030,15080
2020-03-26,22,16540,14301
2020-03-26,23,15555,13535
2020-03-26,24,15196,13095
2020-03-27,1,15005,12737
2020-03-27,2,14446,12348
2020-03-27,3,14631,12336
2020-03-27,4,14525,12458
2020-03-27,5,15248,13018
2020-03-27,6,15875,13807
2020-03-27,7,16574,14787
2020-03-27,8,16924,15090
2020-03-27,9,17127,15121
2020-03-27,10,16854,14908
2020-03-27,11,16235,14404
2020-03-27,12,15895,14013
2020-03-27,13,15243,13538
2020-03-27,14,14946,13283
2020-03-27,15,14580,12960
2020-03-27,16,14798,13176
2020-03-27,17,15736,14058
2020-03-27,18,16390,14596
2020-03-27,19,16802,15122
2020-03-27,20,16745,15254
2020-03-27,21,16245,14770
2020-03-27,22,15703,13987
2020-03-27,23,15433,13171
2020-03-27,24,14746,12476
2020-03-28,1,14813,12077
2020-03-28,2,14817,11891
2020-03-28,3,15000,11793
2020-03-28,4,15081,11766
2020-03-28,5,15165,11928
2020-03-28,6,15115,12317
2020-03-28,7,15394,12825
2020-03-28,8,15454,13126
2020-03-28,9,16217,13562
2020-03-28,10,16897,14168
2020-03-28,11,17261,14627
2020-03-28,12,17725,14738
2020-03-28,13,17066,14315
2020-03-28,14,16722,14056
2020-03-28,15,16630,14073
2020-03-28,16,16890,14525
2020-03-28,17,17662,15274
2020-03-28,18,17043,15116
2020-03-28,19,16995,15109
2020-03-28,20,16225,14625
2020-03-28,21,16124,13963
2020-03-28,22,15396,13266
2020-03-28,23,15250,12515
2020-03-28,24,15245,11910
2020-03-29,1,15350,11449
2020-03-29,2,15357,11232
2020-03-29,3,15260,11152
2020-03-29,4,15300,11132
2020-03-29,5,15538,11325
2020-03-29,6,15792,11754
2020-03-29,7,16195,12226
2020-03-29,8,16908,12811
2020-03-29,9,16909,13330
2020-03-29,10,17118,13856
2020-03-29,11,17238,14151
2020-03-29,12,17486,14269
2020-03-29,13,17352,14095
2020-03-29,14,17438,13806
2020-03-29,15,17368,13579
2020-03-29,16,17411,13898
2020-03-29,17,17649,14592
2020-03-29,18,17438,14567
2020-03-29,19,17212,14464
2020-03-29,20,17591,14371
2020-03-29,21,17264,13720
2020-03-29,22,17009,13057
2020-03-29,23,16259,12226
2020-03-29,24,15892,11798
2020-03-30,1,15534,11391
2020-03-30,2,15090,11120
2020-03-30,3,14999,11124
2020-03-30,4,15160,11254
2020-03-30,5,15563,11600
2020-03-30,6,15928,12485
2020-03-30,7,16463,13526
2020-03-30,8,16945,14137
2020-03-30,9,17009,14418
2020-03-30,10,17127,14590
2020-03-30,11,17257,14670
2020-03-30,12,17576,14990
2020-03-30,13,17805,15045
2020-03-30,14,17685,15010
2020-03-30,15,17581,14951
2020-03-30,16,17631,15268
2020-03-30,17,18072,15822
2020-03-30,18,18077,15893
2020-03-30,19,18110,15998
2020-03-30,20,18117,15772
2020-03-30,21,17492,15081
2020-03-30,22,16314,14225
2020-03-30,23,15759,13400
2020-03-30,24,15267,12809
2020-03-31,1,14994,12409
2020-03-31,2,14673,12158
2020-03-31,3,14471,12073
2020-03-31,4,14756,12152
2020-03-31,5,14934,12529
2020-03-31,6,15625,13316
2020-03-31,7,16439,14162
2020-03-31,8,16857,14574
2020-03-31,9,16907,14801
2020-03-31,10,16925,14852
2020-03-31,11,17100,15028
2020-03-31,12,17120,15126
2020-03-31,13,16872,14902
2020-03-31,14,16438,14584
2020-03-31,15,16284,14412
2020-03-31,16,16510,14660
2020-03-31,17,17115,15202
2020-03-31,18,17302,15351
2020-03-31,19,17491,15608
2020-03-31,20,17356,15515
2020-03-31,21,16865,14856
2020-03-31,22,15986,14061
2020-03-31,23,15508,13236
2020-03-31,24,15303,12706
2020-04-01,1,15264,12346
2020-04-01,2,14919,12113
2020-04-01,3,14905,12052
2020-04-01,4,15108,12220
2020-04-01,5,15239,12722
2020-04-01,6,15881,13532
2020-04-01,7,16043,14073
2020-04-01,8,15943,14036
2020-04-01,9,15889,13719
2020-04-01,10,15823,13406
2020-04-01,11,15824,13233
2020-04-01,12,15831,13227
2020-04-01,13,15837,13163
2020-04-01,14,15630,13034
2020-04-01,15,15681,13143
2020-04-01,16,15667,13384
2020-04-01,17,16203,14143
2020-04-01,18,16464,14465
2020-04-01,19,17010,14913
2020-04-01,20,17108,15186
2020-04-01,21,16641,14693
2020-04-01,22,15928,13826
2020-04-01,23,15275,13066
2020-04-01,24,15010,12491
2020-04-02,1,14759,12078
2020-04-02,2,14826,11767
2020-04-02,3,15068,11676
2020-04-02,4,15076,11768
2020-04-02,5,15031,12237
2020-04-02,6,15725,13022
2020-04-02,7,16136,13616
2020-04-02,8,16073,13437
2020-04-02,9,16241,13258
2020-04-02,10,15594,12833
2020-04-02,11,15412,12667
2020-04-02,12,15625,12684
2020-04-02,13,15646,12595
2020-04-02,14,15448,12411
2020-04-02,15,15734,12327
2020-04-02,16,15779,12631
2020-04-02,17,16356,13340
2020-04-02,18,16908,13893
2020-04-02,19,17622,14611
2020-04-02,20,17418,14893
2020-04-02,21,17301,14521
2020-04-02,22,17104,13756
2020-04-02,23,15986,12786
2020-04-02,24,15515,12184
2020-04-03,1,15467,11839
2020-04-03,2,15383,11671
2020-04-03,3,15518,11577
2020-04-03,4,15483,11675
2020-04-03,5,15327,12102
2020-04-03,6,15629,12902
2020-04-03,7,16402,13567
2020-04-03,8,16667,13845
2020-04-03,9,16967,13808
2020-04-03,10,16934,13613
2020-04-03,11,16374,13450
2020-04-03,12,16562,13621
2020-04-03,13,16562,13518
2020-04-03,14,16337,13421
2020-04-03,15,16083,13384
2020-04-03,16,16620,13759
2020-04-03,17,17143,14266
2020-04-03,18,17016,14426
2020-04-03,19,17189,14667
2020-04-03,20,16811,14758
2020-04-03,21,16392,14202
2020-04-03,22,15894,13489
2020-04-03,23,15127,12656
2020-04-03,24,15150,12111
2020-04-04,1,14866,11746
2020-04-04,2,14618,11564
2020-04-04,3,14435,11367
2020-04-04,4,14330,11379
2020-04-04,5,14678,11603
2020-04-04,6,14922,12008
2020-04-04,7,14848,12312
2020-04-04,8,14838,12488
2020-04-04,9,15096,12557
2020-04-04,10,15095,12598
2020-04-04,11,15074,12541
2020-04-04,12,15573,12747
2020-04-04,13,15528,12581
2020-04-04,14,15217,12491
2020-04-04,15,15358,12745
2020-04-04,16,15539,13023
2020-04-04,17,16247,13784
2020-04-04,18,16097,13997
2020-04-04,19,16159,14126
2020-04-04,20,16135,14189
2020-04-04,21,15741,13494
2020-04-04,22,15293,13004
2020-04-04,23,14886,12137
2020-04-04,24,14648,11531
2020-04-05,1,14215,11084
2020-04-05,2,14363,10847
2020-04-05,3,14448,10711
2020-04-05,4,14671,10768
2020-04-05,5,14885,10988
2020-04-05,6,14999,11318
2020-04-05,7,15297,11749
2020-04-05,8,15517,12225
2020-04-05,9,15616,12532
2020-04-05,10,15457,12744
2020-04-05,11,15562,12897
2020-04-05,12,15524,12960
2020-04-05,13,15281,12696
2020-04-05,14,14967,12438
2020-04-05,15,15119,12288
2020-04-05,16,15093,12462
2020-04-05,17,15598,13042
2020-04-05,18,15923,13457
2020-04-05,19,16180,13917
2020-04-05,20,16290,14240
2020-04-05,21,15953,13861
2020-04-05,22,15551,13288
2020-04-05,23,14927,12542
2020-04-05,24,14781,12066
2020-04-06,1,14445,11688
2020-04-06,2,14385,11552
2020-04-06,3,14221,11442
2020-04-06,4,14357,11641
2020-04-06,5,14710,12111
2020-04-06,6,15656,13113
2020-04-06,7,16220,13759
2020-04-06,8,16414,13858
2020-04-06,9,15871,13382
2020-04-06,10,15876,12942
2020-04-06,11,15661,12857
2020-04-06,12,15863,13041
2020-04-06,13,15972,12894
2020-04-06,14,15759,12584
2020-04-06,15,15824,12568
2020-04-06,16,15772,13039
2020-04-06,17,16340,13897
2020-04-06,18,16819,14376
2020-04-06,19,17016,14801
2020-04-06,20,17032,14841
2020-04-06,21,16316,14121
2020-04-06,22,15780,13379
2020-04-06,23,15095,12598
2020-04-06,24,14689,11979
2020-04-07,1,14526,11702
2020-04-07,2,14247,11375
2020-04-07,3,14182,11302
2020-04-07,4,14331,11488
2020-04-07,5,14565,11946
2020-04-07,6,15269,12708
2020-04-07,7,15548,13047
2020-04-07,8,16048,13273
2020-04-07,9,15876,13099
2020-04-07,10,16231,12947
2020-04-07,11,16454,13025
2020-04-07,12,16827,13393
2020-04-07,13,16784,13360
2020-04-07,14,16359,13138
2020-04-07,15,16045,13092
2020-04-07,16,16264,13580
2020-04-07,17,17100,14478
2020-04-07,18,17150,14807
2020-04-07,19,17005,14716
2020-04-07,20,16851,14591
2020-04-07,21,16747,14064
2020-04-07,22,15619,13201
2020-04-07,23,15058,12481
2020-04-07,24,14935,11875
2020-04-08,1,14598,11579
2020-04-08,2,14408,11418
2020-04-08,3,14229,11319
2020-04-08,4,14307,11283
2020-04-08,5,13855,11427
2020-04-08,6,15043,12420
2020-04-08,7,16028,13404
2020-04-08,8,16519,13941
2020-04-08,9,16774,14188
2020-04-08,10,16042,13860
2020-04-08,11,16061,13863
2020-04-08,12,16128,13814
2020-04-08,13,15931,13347
2020-04-08,14,15926,13023
2020-04-08,15,15474,12786
2020-04-08,16,15714,13034
2020-04-08,17,16343,13762
2020-04-08,18,16495,13952
2020-04-08,19,16765,14452
2020-04-08,20,16854,14550
2020-04-08,21,16688,13994
2020-04-08,22,15986,13205
2020-04-08,23,15094,12368
2020-04-08,24,14918,11811
2020-04-09,1,14791,11457
2020-04-09,2,14588,11196
2020-04-09,3,14856,11054
2020-04-09,4,14852,10978
2020-04-09,5,15236,11400
2020-04-09,6,15699,12383
2020-04-09,7,16325,13196
2020-04-09,8,16921,13772
2020-04-09,9,17067,13745
2020-04-09,10,16395,13207
2020-04-09,11,16202,13152
2020-04-09,12,16696,13294
2020-04-09,13,16782,13146
2020-04-09,14,16882,13069
2020-04-09,15,16583,12873
2020-04-09,16,16706,13163
2020-04-09,17,16842,13609
2020-04-09,18,16961,13884
2020-04-09,19,17192,14210
2020-04-09,20,17299,14454
2020-04-09,21,17426,13996
2020-04-09,22,16831,13308
2020-04-09,23,16276,12541
2020-04-09,24,15978,11968
2020-04-10,1,15453,11535
2020-04-10,2,15315,11278
2020-04-10,3,15170,11127
2020-04-10,4,15143,11095
2020-04-10,5,15264,11241
2020-04-10,6,15562,11537
2020-04-10,7,15963,11925
2020-04-10,8,16589,12287
2020-04-10,9,16227,12309
2020-04-10,10,16490,12192
2020-04-10,11,16291,11989
2020-04-10,12,16357,12029
2020-04-10,13,15910,11835
2020-04-10,14,15755,11754
2020-04-10,15,15828,11842
2020-04-10,16,16119,12349
2020-04-10,17,17009,12981
2020-04-10,18,17154,13354
2020-04-10,19,16998,13709
2020-04-10,20,17300,14174
2020-04-10,21,17243,13900
2020-04-10,22,16178,13228
2020-04-10,23,15338,12405
2020-04-10,24,15203,11918
2020-04-11,1,14752,11475
2020-04-11,2,14944,11332
2020-04-11,3,14979,11294
2020-04-11,4,15035,11392
2020-04-11,5,14757,11473
2020-04-11,6,14704,11814
2020-04-11,7,14719,12075
2020-04-11,8,14603,12099
2020-04-11,9,14713,11856
2020-04-11,10,15255,11783
2020-04-11,11,15685,11865
2020-04-11,12,15955,12030
2020-04-11,13,15555,11918
2020-04-11,14,15775,11839
2020-04-11,15,15883,12025
2020-04-11,16,16087,12437
2020-04-11,17,16010,12961
2020-04-11,18,16228,13354
2020-04-11,19,16105,13570
2020-04-11,20,16401,13955
2020-04-11,21,16140,13452
2020-04-11,22,15529,12652
2020-04-11,23,15494,11929
2020-04-11,24,15378,11339
2020-04-12,1,14981,11006
2020-04-12,2,14820,10810
2020-04-12,3,14687,10648
2020-04-12,4,14478,10564
2020-04-12,5,14913,10953
2020-04-12,6,15230,11311
2020-04-12,7,15608,11760
2020-04-12,8,15605,12085
2020-04-12,9,15346,12479
2020-04-12,10,16012,12909
2020-04-12,11,16035,13272
2020-04-12,12,15917,13322
2020-04-12,13,15596,12965
2020-04-12,14,15416,12838
2020-04-12,15,15518,12678
2020-04-12,16,16103,13128
2020-04-12,17,16299,13574
2020-04-12,18,16571,13715
2020-04-12,19,15641,13349
2020-04-12,20,16187,13478
2020-04-12,21,15694,12929
2020-04-12,22,15530,12160
2020-04-12,23,15149,11450
2020-04-12,24,14980,11043
2020-04-13,1,14737,10862
2020-04-13,2,14361,10624
2020-04-13,3,14362,10578
2020-04-13,4,14497,10783
2020-04-13,5,14856,11089
2020-04-13,6,15739,11922
2020-04-13,7,16107,12688
2020-04-13,8,16739,13369
2020-04-13,9,16898,13667
2020-04-13,10,17770,13961
2020-04-13,11,17910,13846
2020-04-13,12,17788,13958
2020-04-13,13,18067,13863
2020-04-13,14,18040,13737
2020-04-13,15,18006,13772
2020-04-13,16,18495,14168
2020-04-13,17,18756,14474
2020-04-13,18,18726,14451
2020-04-13,19,18360,14501
2020-04-13,20,18442,14659
2020-04-13,21,18011,14137
2020-04-13,22,17186,13527
2020-04-13,23,16433,12636
2020-04-13,24,16040,12022
2020-04-14,1,15647,11689
2020-04-14,2,15580,11626
2020-04-14,3,15709,11705
2020-04-14,4,15822,11958
2020-04-14,5,15335,12166
2020-04-14,6,15567,12976
2020-04-14,7,15923,13594
2020-04-14,8,15974,13615
2020-04-14,9,15925,13306
2020-04-14,10,16140,13161
2020-04-14,11,16230,13079
2020-04-14,12,16726,13279
2020-04-14,13,16787,13178
2020-04-14,14,17165,13219
2020-04-14,15,17394,13322
2020-04-14,16,17370,13623
2020-04-14,17,17602,14276
2020-04-14,18,17407,14478
2020-04-14,19,17442,14755
2020-04-14,20,17730,15022
2020-04-14,21,17626,14786
2020-04-14,22,16418,13993
2020-04-14,23,15806,13336
2020-04-14,24,16013,12845
2020-04-15,1,15773,12360
2020-04-15,2,15355,12148
2020-04-15,3,15442,12070
2020-04-15,4,14836,12173
2020-04-15,5,14782,12574
2020-04-15,6,15438,13295
2020-04-15,7,15790,13848
2020-04-15,8,16149,14030
2020-04-15,9,16215,13908
2020-04-15,10,15986,13751
2020-04-15,11,16471,14027
2020-04-15,12,16646,14182
2020-04-15,13,16538,14184
2020-04-15,14,16287,14054
2020-04-15,15,16052,13848
2020-04-15,16,16318,14178
2020-04-15,17,16987,14866
2020-04-15,18,16736,14927
2020-04-15,19,17245,15153
2020-04-15,20,17201,15350
2020-04-15,21,16749,14983
2020-04-15,22,16323,14432
2020-04-15,23,15854,13691
2020-04-15,24,15204,12869
2020-04-16,1,14882,12474
2020-04-16,2,14703,12218
2020-04-16,3,14755,12135
2020-04-16,4,14858,12279
2020-04-16,5,15196,12723
2020-04-16,6,15612,13441
2020-04-16,7,16034,14047
2020-04-16,8,16411,14129
2020-04-16,9,16025,13570
2020-04-16,10,15917,13318
2020-04-16,11,16496,13775
2020-04-16,12,16950,14066
2020-04-16,13,16561,13913
2020-04-16,14,16753,13882
2020-04-16,15,16682,13679
2020-04-16,16,16709,13878
2020-04-16,17,16960,14402
2020-04-16,18,17008,14556
2020-04-16,19,17314,14883
2020-04-16,20,17719,15340
2020-04-16,21,17039,14989
2020-04-16,22,16679,14095
2020-04-16,23,15949,13297
2020-04-16,24,15973,12762
2020-04-17,1,15729,12450
2020-04-17,2,15153,12236
2020-04-17,3,14963,12107
2020-04-17,4,14848,12178
2020-04-17,5,15064,12552
2020-04-17,6,16016,13375
2020-04-17,7,16584,13984
2020-04-17,8,16478,14205
2020-04-17,9,16437,14058
2020-04-17,10,16334,14196
2020-04-17,11,15928,14017
2020-04-17,12,16133,14009
2020-04-17,13,16548,13796
2020-04-17,14,16345,13558
2020-04-17,15,16279,13456
2020-04-17,16,16683,13917
2020-04-17,17,16936,14645
2020-04-17,18,17626,14939
2020-04-17,19,17470,14973
2020-04-17,20,17223,15105
2020-04-17,21,16785,14738
2020-04-17,22,16023,14010
2020-04-17,23,15591,13212
2020-04-17,24,15254,12548
2020-04-18,1,14870,12164
2020-04-18,2,14765,11946
2020-04-18,3,14708,11822
2020-04-18,4,14606,11857
2020-04-18,5,14660,12042
2020-04-18,6,15015,12379
2020-04-18,7,14926,12479
2020-04-18,8,14874,12395
2020-04-18,9,15073,12111
2020-04-18,10,15316,12013
2020-04-18,11,15315,12008
2020-04-18,12,15395,12044
2020-04-18,13,15325,11896
2020-04-18,14,15285,11791
2020-04-18,15,15450,11814
2020-04-18,16,15648,12022
2020-04-18,17,16367,12657
2020-04-18,18,16552,13048
2020-04-18,19,16742,13331
2020-04-18,20,17142,13752
2020-04-18,21,17130,13449
2020-04-18,22,16785,12861
2020-04-18,23,15776,12117
2020-04-18,24,15256,11492
2020-04-19,1,14590,11086
2020-04-19,2,14353,10809
2020-04-19,3,14083,10659
2020-04-19,4,14193,10682
2020-04-19,5,14339,10797
2020-04-19,6,14595,11033
2020-04-19,7,14755,11241
2020-04-19,8,15147,11581
2020-04-19,9,15753,12059
2020-04-19,10,16322,12531
2020-04-19,11,16613,13402
2020-04-19,12,16324,13454
2020-04-19,13,15685,12976
2020-04-19,14,15288,12733
2020-04-19,15,15858,12700
2020-04-19,16,16303,13215
2020-04-19,17,16769,13727
2020-04-19,18,16756,13613
2020-04-19,19,16438,13599
2020-04-19,20,16910,13942
2020-04-19,21,16920,13710
2020-04-19,22,16440,13208
2020-04-19,23,15923,12790
2020-04-19,24,15653,12357
2020-04-20,1,14710,12086
2020-04-20,2,14336,11927
2020-04-20,3,14362,11951
2020-04-20,4,14450,12098
2020-04-20,5,14804,12495
2020-04-20,6,15322,13012
2020-04-20,7,15593,13428
2020-04-20,8,15922,13485
2020-04-20,9,16109,13139
2020-04-20,10,16340,13069
2020-04-20,11,16222,13192
2020-04-20,12,16255,13171
2020-04-20,13,16041,13004
2020-04-20,14,15733,12695
2020-04-20,15,15874,12611
2020-04-20,16,15992,12877
2020-04-20,17,16852,13673
2020-04-20,18,17321,13979
2020-04-20,19,17573,14256
2020-04-20,20,17768,14536
2020-04-20,21,17251,13990
2020-04-20,22,16292,13287
2020-04-20,23,15439,12468
2020-04-20,24,14793,11755
2020-04-21,1,14353,11389
2020-04-21,2,14160,11254
2020-04-21,3,14065,11135
2020-04-21,4,14303,11230
2020-04-21,5,14629,11569
2020-04-21,6,15492,12437
2020-04-21,7,16066,13129
2020-04-21,8,16970,13651
2020-04-21,9,16639,13626
2020-04-21,10,16553,13622
2020-04-21,11,16395,13712
2020-04-21,12,16582,13775
2020-04-21,13,16715,13674
2020-04-21,14,16425,13647
2020-04-21,15,16246,13626
2020-04-21,16,16653,14105
2020-04-21,17,17550,14740
2020-04-21,18,17548,14772
2020-04-21,19,17584,14991
2020-04-21,20,18063,15211
2020-04-21,21,17949,15008
2020-04-21,22,17770,14308
2020-04-21,23,17224,13489
2020-04-21,24,16712,12954
2020-04-22,1,16422,12517
2020-04-22,2,16324,12247
2020-04-22,3,16063,12187
2020-04-22,4,15567,12313
2020-04-22,5,15552,12737
2020-04-22,6,16144,13414
2020-04-22,7,16427,13907
2020-04-22,8,16636,14058
2020-04-22,9,16376,13664
2020-04-22,10,15991,13476
2020-04-22,11,16382,13554
2020-04-22,12,16408,13674
2020-04-22,13,16284,13580
2020-04-22,14,16244,13432
2020-04-22,15,16063,13241
2020-04-22,16,16219,13583
2020-04-22,17,16362,14121
2020-04-22,18,16145,14460
2020-04-22,19,16105,14744
2020-04-22,20,16656,15099
2020-04-22,21,16858,14989
2020-04-22,22,16385,14219
2020-04-22,23,15578,13347
2020-04-22,24,14863,12704
2020-04-23,1,14907,12501
2020-04-23,2,14522,12301
2020-04-23,3,14702,12182
2020-04-23,4,14851,12272
2020-04-23,5,15362,12544
2020-04-23,6,15944,13148
2020-04-23,7,16332,13664
2020-04-23,8,16521,13843
2020-04-23,9,16422,13724
2020-04-23,10,16496,13638
2020-04-23,11,16284,13596
2020-04-23,12,16758,13885
2020-04-23,13,16514,13730
2020-04-23,14,16222,13247
2020-04-23,15,15785,13097
2020-04-23,16,15978,13538
2020-04-23,17,16625,14358
2020-04-23,18,17147,14712
2020-04-23,19,17391,14903
2020-04-23,20,17467,15098
2020-04-23,21,16605,14581
2020-04-23,22,16159,13673
2020-04-23,23,15697,12866
2020-04-23,24,15009,12211
2020-04-24,1,14901,11886
2020-04-24,2,14805,11755
2020-04-24,3,14796,11753
2020-04-24,4,14541,11745
2020-04-24,5,15075,12020
2020-04-24,6,15583,12801
2020-04-24,7,16308,13399
2020-04-24,8,16651,13919
2020-04-24,9,16999,14171
2020-04-24,10,17073,14159
2020-04-24,11,16565,13914
2020-04-24,12,16468,13838
2020-04-24,13,16583,13659
2020-04-24,14,16605,13547
2020-04-24,15,16662,13432
2020-04-24,16,16668,13777
2020-04-24,17,16860,14186
2020-04-24,18,16397,14310
2020-04-24,19,16442,14377
2020-04-24,20,16131,14488
2020-04-24,21,16382,14231
2020-04-24,22,15813,13481
2020-04-24,23,15246,12725
2020-04-24,24,14548,12081
2020-04-25,1,14071,11760
2020-04-25,2,13799,11436
2020-04-25,3,13978,11364
2020-04-25,4,14039,11458
2020-04-25,5,13902,11576
2020-04-25,6,14109,11742
2020-04-25,7,14196,11906
2020-04-25,8,14232,11804
2020-04-25,9,14023,11456
2020-04-25,10,14137,11342
2020-04-25,11,13979,11336
2020-04-25,12,14105,11371
2020-04-25,13,13898,11231
2020-04-25,14,14085,11071
2020-04-25,15,13974,11045
2020-04-25,16,13970,11479
2020-04-25,17,14899,12203
2020-04-25,18,15460,12817
2020-04-25,19,15679,13059
2020-04-25,20,15691,13414
2020-04-25,21,15632,13113
2020-04-25,22,15632,12462
2020-04-25,23,14561,11670
2020-04-25,24,14283,11051
2020-04-26,1,13658,10688
2020-04-26,2,13886,10446
2020-04-26,3,13878,10379
2020-04-26,4,13924,10415
2020-04-26,5,14060,10464
2020-04-26,6,14206,10587
2020-04-26,7,14323,10939
2020-04-26,8,15123,11424
2020-04-26,9,15162,11836
2020-04-26,10,14677,11986
2020-04-26,11,15035,12195
2020-04-26,12,15536,12338
2020-04-26,13,15723,12223
2020-04-26,14,15925,12150
2020-04-26,15,15819,12207
2020-04-26,16,16224,12611
2020-04-26,17,16665,13244
2020-04-26,18,16969,13399
2020-04-26,19,16850,13566
2020-04-26,20,16629,13801
2020-04-26,21,16366,13568
2020-04-26,22,15654,12916
2020-04-26,23,15051,12245
2020-04-26,24,14216,11701
2020-04-27,1,13886,11297
2020-04-27,2,13918,11163
2020-04-27,3,13774,11112
2020-04-27,4,13779,11254
2020-04-27,5,13818,11545
2020-04-27,6,14071,12167
2020-04-27,7,14968,12776
2020-04-27,8,14997,13070
2020-04-27,9,14808,12802
2020-04-27,10,15081,12572
2020-04-27,11,14772,12451
2020-04-27,12,14709,12391
2020-04-27,13,14950,12354
2020-04-27,14,14981,12213
2020-04-27,15,15351,12276
2020-04-27,16,15287,12667
2020-04-27,17,15452,13173
2020-04-27,18,15911,13400
2020-04-27,19,16067,13665
2020-04-27,20,16234,13973
2020-04-27,21,15955,13776
2020-04-27,22,15747,13142
2020-04-27,23,15228,12343
2020-04-27,24,14475,11433
2020-04-28,1,13722,11111
2020-04-28,2,14167,10863
2020-04-28,3,14754,10833
2020-04-28,4,14795,10832
2020-04-28,5,14949,11225
2020-04-28,6,15040,11987
2020-04-28,7,15713,12770
2020-04-28,8,16129,13197
2020-04-28,9,15830,13218
2020-04-28,10,15983,13401
2020-04-28,11,15881,13512
2020-04-28,12,15904,13658
2020-04-28,13,15312,13041
2020-04-28,14,15138,12711
2020-04-28,15,15287,12745
2020-04-28,16,15607,13079
2020-04-28,17,15793,13573
2020-04-28,18,16193,13659
2020-04-28,19,16253,13673
2020-04-28,20,16295,13873
2020-04-28,21,16299,13535
2020-04-28,22,15825,12670
2020-04-28,23,15718,11908
2020-04-28,24,15340,11291
2020-04-29,1,15248,11016
2020-04-29,2,14988,10733
2020-04-29,3,14824,10629
2020-04-29,4,14734,10737
2020-04-29,5,15129,11060
2020-04-29,6,15309,11632
2020-04-29,7,16024,12290
2020-04-29,8,15645,12918
2020-04-29,9,15583,13167
2020-04-29,10,15879,13451
2020-04-29,11,16089,13602
2020-04-29,12,16350,13769
2020-04-29,13,16470,13653
2020-04-29,14,16765,13676
2020-04-29,15,16805,13612
2020-04-29,16,17232,13912
2020-04-29,17,18253,14634
2020-04-29,18,17864,14235
2020-04-29,19,17349,14029
2020-04-29,20,17287,14093
2020-04-29,21,16713,13642
2020-04-29,22,16433,12869
2020-04-29,23,15727,12140
2020-04-29,24,15239,11591
2020-04-30,1,14280,11071
2020-04-30,2,14019,10866
2020-04-30,3,14165,10849
2020-04-30,4,14262,10838
2020-04-30,5,14788,11054
2020-04-30,6,15092,11706
2020-04-30,7,16009,12592
2020-04-30,8,16175,13411
2020-04-30,9,16469,13839
2020-04-30,10,16383,14240
2020-04-30,11,16899,14478
2020-04-30,12,16749,14565
2020-04-30,13,16266,14160
2020-04-30,14,15705,13854
2020-04-30,15,16025,13757
2020-04-30,16,16155,13874
2020-04-30,17,16265,14094
2020-04-30,18,16433,14031
2020-04-30,19,16210,13991
2020-04-30,20,15988,14121
2020-04-30,21,15992,13846
2020-04-30,22,15111,13001
2020-04-30,23,14402,12106
2020-04-30,24,14110,11404
2020-05-01,1,14117,11017
2020-05-01,2,14190,10664
2020-05-01,3,14240,10554
2020-05-01,4,14458,10701
2020-05-01,5,14447,10930
2020-05-01,6,14370,11511
2020-05-01,7,14930,12164
2020-05-01,8,15456,12670
2020-05-01,9,15544,12925
2020-05-01,10,15927,12976
2020-05-01,11,15582,12802
2020-05-01,12,15112,12726
2020-05-01,13,15402,12419
2020-05-01,14,15468,12065
2020-05-01,15,14977,11679
2020-05-01,16,15210,11775
2020-05-01,17,15791,12414
2020-05-01,18,15868,12877
2020-05-01,19,15583,13246
2020-05-01,20,15913,13588
2020-05-01,21,15624,13417
